userId,movieId,rating,timestamp
137,1287,5.0,946411567
137,1291,5.0,946411646
137,1292,2.0,946412015
137,1375,4.0,946411833
137,1537,3.0,946412054
137,1580,5.0,946411685
137,1617,4.0,946412180
137,1653,4.0,946412570
137,1784,3.0,946412072
137,1848,2.0,946412302
137,1976,1.0,946411077
137,2006,4.0,946411720
137,2009,5.0,946412603
137,2011,5.0,946412603
137,2013,4.0,946411720
137,2021,3.0,946412302
137,2043,2.0,946411646
137,2054,2.0,946411893
137,2080,4.0,946412403
137,2094,2.0,946411077
137,2118,5.0,946411354
137,2135,3.0,946411893
137,2161,2.0,946412262
137,2174,3.0,946412230
137,2279,1.0,946411077
137,2396,4.0,946412015
137,2522,2.0,946411129
137,2528,4.0,946411786
137,2529,5.0,946412517
137,2571,4.0,946412517
137,2628,4.0,946411858
137,2791,3.0,946412031
137,2797,4.0,946412262
137,2858,3.0,946411180
137,2918,4.0,946411987
137,2987,3.0,946411610
137,3032,4.0,946412547
137,3156,2.0,946412517
137,3169,4.0,946411129
137,5060,4.0,946412015
138,1,2.0,1440379001
138,50,4.0,1440379088
138,260,4.0,1440379476
138,296,4.5,1440379472
138,318,4.5,1440379086
138,356,4.0,1440378996
138,480,2.5,1440378998
138,527,4.0,1440379092
138,780,0.5,1440379483
138,858,5.0,1440379089
138,924,5.0,1440379938
138,1193,4.0,1440379520
138,1201,4.0,1440380633
138,1203,4.5,1440379345
138,1206,4.0,1440380329
138,1213,4.0,1440379097
138,1221,3.0,1440379096
138,1258,4.5,1440380325
138,1270,4.0,1440379003
138,1584,3.5,1440379423
138,2028,3.0,1440379493
138,2329,3.0,1440379257
138,2571,3.5,1440379002
138,2959,4.0,1440379242
138,3578,2.0,1440379156
138,3793,2.5,1440379164
138,4226,5.0,1440379161
138,4306,0.5,1440379157
138,4886,0.5,1440379171
138,4993,3.5,1440379148
138,4995,4.5,1440379184
138,5349,0.5,1440379177
138,5388,3.5,1440380097
138,5816,3.0,1440379205
138,5952,3.0,1440379149
138,5995,4.0,1440379563
138,6016,3.0,1440379211
138,6333,0.5,1440379198
138,6377,1.0,1440379175
138,6539,2.5,1440379166
138,7153,3.5,1440379152
138,7502,4.0,1440379262
138,8360,0.5,1440379203
138,8368,3.0,1440379816
138,8636,0.5,1440379200
138,8961,0.5,1440379805
138,33794,4.0,1440379809
138,44555,3.5,1440379269
138,48516,4.5,1440379207
138,48780,5.0,1440379248
138,55247,3.5,1440379576
138,58559,4.0,1440379179
138,59315,3.5,1440379218
138,68157,4.5,1440379255
138,77658,4.5,1440379355
138,79132,5.0,1440379245
138,80463,3.5,1440379410
138,80906,4.0,1440380773
138,81845,3.5,1440379572
138,86880,2.5,1440380767
138,86911,3.0,1440380782
138,88810,3.0,1440380741
138,89904,1.5,1440380784
138,90866,2.0,1440380751
138,91529,5.0,1440379247
138,95510,0.5,1440380709
138,97938,3.0,1440380727
138,99114,4.0,1440379643
138,103249,2.0,1440380794
138,104841,3.5,1440379950
138,105844,3.0,1440380763
138,106100,3.0,1440380757
138,106782,4.0,1440380722
138,109374,1.0,1440379581
138,109487,5.0,1440379056
138,112552,3.0,1440379431
138,115713,4.0,1440379062
138,116797,4.0,1440379059
138,122882,3.5,1440379061
138,122900,1.0,1440379297
138,134170,3.5,1440379307
139,110,3.5,1066860908
139,318,3.5,1066860904
139,333,4.0,1066860647
139,342,4.5,1066860617
139,480,4.5,1066861186
139,541,4.0,1066861224
139,589,3.0,1066861159
139,785,2.5,1066860664
139,852,2.5,1066860594
139,1011,3.5,1066861087
139,1097,4.5,1066861156
139,1196,5.0,1066861128
139,1206,2.5,1066861232
139,1210,5.0,1066861138
139,1240,4.0,1066861175
139,1242,3.0,1066860858
139,1258,4.5,1066860569
139,1259,4.0,1066860889
139,1270,4.0,1066861118
139,1461,2.5,1066861049
139,1517,4.5,1066860555
139,1580,3.5,1066861243
139,1584,5.0,1066861183
139,1653,3.5,1066860612
139,1704,4.5,1066860897
139,1917,0.5,1066860579
139,1958,3.0,1066860952
139,1961,4.5,1066860883
139,1968,3.5,1066860861
139,2011,4.0,1066860601
139,2100,2.0,1066860669
139,2174,3.0,1066860559
139,2268,5.0,1066860609
139,2302,3.5,1066860675
139,2324,5.0,1066860586
139,2395,3.5,1066860623
139,2529,3.0,1066861192
139,2571,4.5,1066861121
139,2712,2.0,1066860605
139,2791,2.0,1066860946
139,2804,5.0,1066860658
139,2916,4.0,1066861215
139,2918,3.0,1066860979
139,3098,4.0,1066860886
139,3147,4.5,1066860820
139,3386,4.5,1066860900
139,3408,4.5,1066860638
139,3471,4.0,1066861168
139,3538,4.5,1066860969
139,3702,3.0,1066861237
139,3994,3.5,1066861206
139,4149,3.5,1066861079
139,4226,4.5,1066860833
139,4247,0.5,1066861031
139,4290,3.0,1066861058
139,4394,3.0,1066861052
139,4532,0.5,1066861066
139,4929,1.0,1066861099
139,4995,4.0,1066860912
139,5054,3.5,1066861201
139,5308,4.5,1066861006
139,5349,3.5,1066861152
139,5360,3.5,1066861002
139,5377,4.0,1066860838
139,5445,4.5,1066861132
139,5502,4.0,1066861171
139,5989,4.0,1066860827
139,6796,5.0,1066860848
140,5,4.5,1398068239
140,60,2.0,1398068334
140,216,1.0,1398068296
140,256,3.5,1398068279
140,267,3.5,1398068429
140,318,5.0,1398068779
140,342,0.5,1398068255
140,356,4.5,1398069548
140,364,4.0,1398069877
140,552,0.5,1398068232
140,593,4.5,1398069545
140,765,4.5,1398068376
140,1197,3.5,1398068846
140,1203,4.5,1398068810
140,1513,2.0,1398068298
140,2059,4.5,1398068475
140,2329,3.5,1398068868
140,2470,4.0,1398068249
140,2565,1.5,1398068441
140,3247,3.5,1398068320
140,3564,3.5,1398068624
140,4022,4.5,1398070519
140,4306,4.5,1398069816
140,4896,4.0,1398070559
140,4963,4.5,1398069792
140,5349,4.0,1398070498
140,5445,3.0,1398070522
140,5618,1.5,1398068815
140,5816,3.0,1398070657
140,5989,4.0,1398069787
140,6218,1.5,1398068331
140,6539,4.0,1398069800
140,6942,3.0,1398070514
140,8368,4.5,1398070576
140,31658,4.0,1398070578
140,57504,3.5,1398070653
140,72641,3.0,1398070681
140,74458,3.5,1398069668
140,81845,3.0,1398069605
140,81847,3.0,1398069703
140,88125,3.5,1398069632
140,97895,3.5,1398069387
140,103801,2.5,1398069406
140,104374,4.0,1398069369
140,104841,4.5,1398069325
140,106540,4.0,1398069540
141,318,5.0,944933710
141,349,4.0,956540824
141,356,3.0,944933710
141,480,4.0,944933847
141,648,3.0,979428119
141,1061,3.0,959003310
141,1210,3.0,949293748
141,1544,3.0,998014490
141,1693,4.0,958707490
141,1876,2.0,945056203
141,2028,5.0,944933710
141,2427,2.0,947534592
141,2571,4.0,949293609
141,2628,2.0,979428220
141,2724,2.0,979428203
141,2881,3.0,952206207
141,3147,4.0,949293748
141,3185,2.0,979428221
141,3256,4.0,979428134
141,3354,1.0,979428095
141,3513,2.0,959003302
141,3623,3.0,979428119
141,3753,4.0,979428134
141,3755,3.0,979428204
141,3793,2.0,979428037
141,3916,5.0,979428077
141,4022,3.0,998014346
141,4033,4.0,998014346
141,4034,4.0,998014346
141,4310,4.0,991081955
141,4638,3.0,998014490
142,1,4.0,997731606
142,150,3.0,997098002
142,260,2.0,997731322
142,296,2.0,997731488
142,344,1.0,997097547
142,356,3.0,997097201
142,593,5.0,997731460
142,904,3.0,997731488
142,909,3.0,997098002
142,919,5.0,997731439
142,1097,3.0,997731585
142,1136,1.0,997731439
142,1196,1.0,997731406
142,1219,4.0,997731439
142,1270,4.0,997098178
142,1327,3.0,997097862
142,1379,1.0,997097126
142,1387,4.0,997731540
142,1499,2.0,997097887
142,1984,1.0,997097104
142,2011,3.0,997098179
142,2012,3.0,997098179
142,2028,3.0,997731406
142,2133,2.0,997097602
142,2262,2.0,997097547
142,2378,1.0,997097175
142,2522,2.0,997097663
142,2699,2.0,997098027
142,2791,3.0,997097663
142,2846,3.0,997097602
142,2971,3.0,997097731
142,3107,4.0,997098179
142,3114,4.0,997731514
142,3147,4.0,997731488
142,3250,3.0,997097710
142,3362,4.0,997097201
142,3363,3.0,997097801
142,3421,3.0,997097922
142,3471,2.0,997731439
142,3524,3.0,997098048
142,3534,3.0,997097461
142,3543,3.0,997731565
142,4238,3.0,997097753
142,4291,1.0,997097510
142,4465,3.0,997097547
142,4564,2.0,997097774
142,4673,3.0,999350539
142,4677,2.0,999350539
142,4679,3.0,999350539
142,4686,1.0,999350510
142,4709,3.0,999350465
142,4714,1.0,997097967
142,4720,3.0,999350418
142,4744,3.0,1001762787
142,4784,2.0,1001762723
142,4787,4.0,1001762723
142,4803,3.0,1001762672
142,4814,4.0,1001762651
142,4830,3.0,1001762599
142,4834,1.0,1001762575
142,4835,2.0,1001762575
143,47,4.5,1149649707
143,101,5.0,1149650173
143,160,1.5,1149647922
143,173,2.0,1149648223
143,225,1.0,1149648213
143,296,4.0,1149649318
143,318,4.5,1149651150
143,353,3.0,1149647927
143,356,5.0,1149649352
143,370,1.5,1149648270
143,432,1.0,1149648209
143,480,3.0,1149649360
143,522,1.0,1149650329
143,527,3.5,1149651175
143,593,4.5,1149649343
143,778,4.5,1149651154
143,832,3.5,1149648233
143,920,5.0,1149647934
143,1084,4.0,1149649643
143,1089,4.5,1149649880
143,1188,4.0,1149652279
143,1206,5.0,1149649966
143,1245,1.5,1149650037
143,1247,4.5,1149650168
143,1252,3.5,1149650138
143,1258,4.5,1149649889
143,1288,2.0,1149650080
143,1304,4.0,1149647915
143,1358,4.0,1149650028
143,1380,3.0,1149648260
143,1449,1.5,1149650110
143,1653,1.0,1149648217
143,1673,4.5,1149649730
143,1729,4.0,1149650090
143,1884,4.0,1149649531
143,2011,3.0,1149647890
143,2054,1.0,1149648220
143,2329,4.5,1149651144
143,2333,5.0,1149650313
143,2502,4.5,1149649957
143,2599,3.0,1149648257
143,2858,4.5,1149651146
143,2908,3.5,1149650126
143,2959,4.5,1149649718
143,3019,3.0,1149650334
143,3949,3.5,1149649869
143,4011,5.0,1149651197
143,4034,3.5,1149648743
143,4235,4.5,1149649478
143,4262,3.5,1149649918
143,4308,4.5,1149652281
143,4848,0.5,1149650208
143,4855,4.5,1149649979
143,4886,3.0,1149648266
143,4973,4.5,1149649456
143,4979,5.0,1149649247
143,5225,4.5,1149650154
143,5391,4.5,1149649786
143,5445,0.5,1149648226
143,5669,4.5,1149651166
143,6711,4.5,1149649208
143,6874,5.0,1149649302
143,6953,4.0,1149649945
143,7147,5.0,1149649503
143,7438,5.0,1149649305
143,8645,4.5,1149649993
143,8784,4.5,1149649885
143,8873,4.0,1149651186
143,8970,5.0,1149650013
143,30810,5.0,1149650322
143,32587,5.0,1149649858
143,33166,4.5,1149651189
143,33794,2.5,1149651161
143,34437,3.0,1149650183
143,39414,5.0,1149649189
143,44191,5.0,1149649076
143,45499,3.5,1149649117
144,10,5.0,837455462
144,21,2.0,837455574
144,32,5.0,837455646
144,39,3.0,837455602
144,47,4.0,837455508
144,150,3.0,837455152
144,153,3.0,837455212
144,165,4.0,837455201
144,185,2.0,837455463
144,225,4.0,837455538
144,253,3.0,837455463
144,266,4.0,837455648
144,282,2.0,837455702
144,288,3.0,837455510
144,292,3.0,837455389
144,296,5.0,837455154
144,315,3.0,837455702
144,316,3.0,837455360
144,329,3.0,837455359
144,337,4.0,837455765
144,344,3.0,837455207
144,349,5.0,837455205
144,356,3.0,837455538
144,364,5.0,837455538
144,377,5.0,837455646
144,380,3.0,837455155
144,410,2.0,837455505
144,420,1.0,837455574
144,432,2.0,837455642
144,434,3.0,837455389
144,454,5.0,837455537
144,457,5.0,837455389
144,480,4.0,837455574
144,500,3.0,837455700
144,527,4.0,837455762
144,553,3.0,837455769
144,588,3.0,837455203
144,589,5.0,837455602
144,590,4.0,837455151
144,592,3.0,837455149
144,593,5.0,837455389
145,10,5.0,845421721
145,19,5.0,845421886
145,32,5.0,845421966
145,47,5.0,845421789
145,110,4.0,845421721
145,150,3.0,845421514
145,153,5.0,845421597
145,161,5.0,845421721
145,165,5.0,845421597
145,185,5.0,845421758
145,208,3.0,845421721
145,225,5.0,845421966
145,231,5.0,845421636
145,253,3.0,845421758
145,292,4.0,845421721
145,296,3.0,845421514
145,300,1.0,845421838
145,316,5.0,845421676
145,317,5.0,845421966
145,329,3.0,845421636
145,344,5.0,845421597
145,356,5.0,845421676
145,364,5.0,845421789
145,367,5.0,845421838
145,377,5.0,845421789
145,380,5.0,845421515
145,410,4.0,845421838
145,434,5.0,845421676
145,480,5.0,845421676
145,500,5.0,845421838
145,587,5.0,845421838
145,588,4.0,845421597
145,589,5.0,845421789
145,592,5.0,845421514
145,593,5.0,845421636
145,595,4.0,845421636
145,597,5.0,845421886
145,780,5.0,845421991
146,1,5.0,1256071139
146,150,4.0,1256071106
146,153,2.0,1256071554
146,165,3.0,1256071535
146,260,5.0,1256071143
146,318,4.5,1256071030
146,344,2.5,1256071403
146,356,4.0,1256071022
146,364,5.0,1256071598
146,377,2.5,1256071385
146,380,2.5,1256071313
146,435,3.0,1256070632
146,457,4.0,1256071062
146,480,4.0,1256071213
146,494,3.5,1256070637
146,520,4.0,1256070626
146,524,3.5,1256070798
146,543,3.0,1256070669
146,588,5.0,1256071447
146,592,4.0,1256071159
146,593,4.0,1256071052
146,733,4.0,1256071636
146,736,3.5,1256071551
146,780,3.5,1256071087
146,1097,3.5,1256071515
146,1196,4.0,1256071274
146,1198,4.0,1256071242
146,1210,4.0,1256071366
146,1270,4.5,1256071235
146,1302,4.0,1256070700
146,1569,1.5,1256070731
146,1580,3.5,1256071497
146,1721,3.0,1256071301
146,1831,1.0,1256070809
146,2006,2.5,1256070651
146,2028,4.5,1256071156
146,2302,3.5,1256070622
146,2478,3.5,1256070833
146,2628,3.0,1256071434
146,2683,4.0,1256071580
146,2716,4.0,1256071454
146,2762,3.5,1256071125
146,2804,4.0,1256070692
146,2881,2.5,1256070791
146,2959,3.5,1256071570
146,3105,3.5,1256070838
146,3247,3.0,1256070819
146,3421,4.5,1256070712
146,4226,4.5,1256071259
146,4306,4.5,1256071075
146,4886,3.5,1256071278
146,4963,4.0,1256071486
146,5378,3.0,1256071619
146,6377,4.5,1256071103
146,6711,3.0,1256071561
146,6874,3.0,1256071208
146,7438,2.5,1256071348
146,8360,3.0,1256071512
146,8961,4.5,1256071187
146,33493,3.5,1256071623
146,33794,3.5,1256071306
146,44191,4.0,1256071471
146,48516,4.0,1256071373
146,49272,3.5,1256071427
146,51662,3.0,1256071632
146,56367,3.0,1256071408
146,58559,5.0,1256071081
146,59315,3.5,1256071479
146,59945,3.0,1256071414
146,60069,4.0,1256071467
146,66915,3.0,1256071118
146,71102,4.0,1256071640
146,71460,1.0,1256071015
147,50,5.0,1405201558
147,111,5.0,1405202753
147,207,3.5,1405201255
147,296,5.0,1405201686
147,381,3.5,1405201272
147,527,4.5,1405202775
147,608,5.0,1405202743
147,778,5.0,1405202767
147,934,4.0,1405201296
147,1199,3.5,1405202676
147,1258,5.0,1405202787
147,1556,2.0,1405201244
147,1588,4.0,1405201311
147,1665,3.5,1405201384
147,2116,4.0,1405201249
147,2123,4.0,1405201435
147,2324,4.5,1405202640
147,2542,5.0,1405202792
147,2565,4.0,1405201348
147,2686,3.0,1405201225
147,2692,5.0,1405202772
147,2858,4.5,1405202798
147,3034,4.0,1405201300
147,3155,4.0,1405201361
147,3159,4.0,1405201319
147,3396,3.0,1405201208
147,3825,2.0,1405201342
147,3949,4.0,1405201615
147,4011,5.0,1405201762
147,4306,4.5,1405202645
147,6016,5.0,1405201578
147,7323,5.0,1405202632
147,8873,4.0,1405203154
147,35836,1.5,1405201645
147,40819,5.0,1405202727
147,46578,5.0,1405201783
147,56367,5.0,1405201523
147,58559,4.0,1405201572
148,29,3.5,1059603929
148,32,4.0,1059603935
148,40,4.5,1059507590
148,52,4.0,1059504972
148,58,4.0,1059504946
148,145,2.0,1059530841
148,172,2.5,1059504993
148,185,3.0,1059604099
148,232,4.5,1059603866
148,329,4.0,1059604036
148,364,4.0,1059604221
148,480,4.5,1059604007
148,492,3.5,1059604535
148,585,2.5,1059530882
148,588,4.0,1059604244
148,589,3.5,1059507607
148,590,3.5,1059507635
148,596,4.5,1059604241
148,648,4.0,1059604568
148,780,3.5,1059603985
148,903,5.0,1059604409
148,904,5.0,1059604392
148,913,4.0,1059604403
148,919,4.5,1059604212
148,924,5.0,1059604500
148,934,3.5,1059603845
148,950,3.5,1059604425
148,1022,4.5,1059604253
148,1028,5.0,1059505000
148,1037,3.0,1059604127
148,1097,5.0,1059604303
148,1136,4.5,1059604684
148,1172,5.0,1059680324
148,1175,4.0,1059603920
148,1208,5.0,1059504953
148,1234,4.0,1059604733
148,1247,4.0,1059504938
148,1249,3.5,1059507495
148,1252,5.0,1059604431
148,1258,2.0,1059504978
148,1261,3.0,1059531137
148,1269,5.0,1059604396
148,1278,5.0,1059604712
148,1284,4.0,1059604455
148,1288,4.5,1059505008
148,1304,4.0,1059504930
148,1391,2.5,1059604044
148,1394,4.5,1059504950
148,1449,4.5,1059604760
148,1517,4.5,1059504984
148,1544,3.5,1059604070
148,1580,4.0,1059603838
148,1584,3.5,1059603976
148,1610,5.0,1059507616
148,1617,4.5,1059604383
148,1625,4.0,1059604479
148,1653,4.0,1059603970
148,1676,3.5,1059604059
148,1690,3.0,1059604077
148,1711,4.0,1059604605
148,1732,4.0,1059604507
148,1779,3.5,1059604123
148,1909,3.5,1059604016
148,1921,4.5,1059603952
148,1923,4.0,1059507622
148,2046,4.5,1059603988
148,2053,2.5,1059604160
148,2080,4.5,1059604227
148,2085,4.0,1059604267
148,2087,4.0,1059604258
148,2116,4.0,1059531240
148,2174,4.0,1059504959
148,2184,4.5,1059604513
148,2324,4.0,1059504997
148,2571,4.5,1059603925
148,2599,5.0,1059504967
148,2628,2.5,1059604051
148,2706,1.0,1059504922
148,2797,4.5,1059504963
148,2858,5.0,1059604705
148,2986,3.5,1059530938
148,2997,4.5,1059604716
148,3175,4.0,1059603944
148,3176,3.5,1059604467
148,3256,4.0,1059507647
148,3262,3.0,1059604600
148,3362,4.0,1059604747
148,3386,3.5,1059604495
148,3462,5.0,1059507502
148,3476,4.5,1059604531
148,3481,5.0,1059604744
148,3504,4.0,1059604730
148,3671,4.0,1059604766
148,3730,4.5,1059604436
148,3897,4.5,1059604694
148,3911,4.5,1059604772
148,3977,3.0,1059530858
148,3996,5.0,1059504987
148,4105,3.0,1059531133
148,4226,5.0,1059604413
148,4306,5.0,1059604208
148,4734,2.0,1059680407
148,4835,4.0,1059507563
148,4848,2.0,1059604523
148,4878,4.0,1059604483
148,4886,5.0,1059604199
148,4896,4.0,1059531179
148,4993,5.0,1059531227
148,5013,3.0,1059604443
148,5060,4.5,1059604726
148,5291,5.0,1059604388
148,5444,4.0,1059604248
148,5670,4.0,1059507612
148,5791,4.0,1059507522
148,5816,5.0,1059604290
148,5878,4.5,1059530804
148,5900,4.0,1059530921
148,5902,3.0,1059507478
148,5944,3.5,1059530891
148,5945,4.5,1059507529
148,5952,4.5,1059531235
148,5956,3.5,1059507573
148,5995,5.0,1059507470
148,6170,4.0,1059604204
148,6195,4.0,1059531188
148,6269,5.0,1059531274
148,6303,3.0,1059604518
148,6333,3.5,1059505089
148,6365,4.5,1059505092
148,6440,4.0,1059507519
148,6502,4.5,1059505081
148,6561,4.5,1059507486
149,1,3.0,1436919660
149,39,3.5,1436923278
149,47,3.5,1436922267
149,50,3.0,1436922260
149,104,1.0,1436923406
149,231,4.0,1436923238
149,253,3.5,1436920137
149,260,3.5,1436919731
149,293,4.5,1436922129
149,296,4.0,1436923208
149,318,4.5,1436919800
149,337,3.5,1436923463
149,356,3.5,1436919682
149,480,2.0,1436919678
149,541,3.5,1436922091
149,586,3.0,1436923262
149,593,3.0,1436919666
149,610,1.0,1436923874
149,780,3.5,1436923201
149,908,3.0,1436922845
149,1089,4.0,1436923271
149,1090,2.5,1436923492
149,1103,3.5,1436924020
149,1193,3.0,1436922838
149,1197,3.5,1436923241
149,1222,3.0,1436923341
149,1230,3.0,1436921940
149,1259,4.0,1436923357
149,1265,4.0,1436921617
149,1270,3.0,1436919693
149,1274,3.5,1436923824
149,1347,3.5,1436923836
149,1393,4.0,1436920227
149,1517,4.0,1436923318
149,1527,4.0,1436923259
149,1676,3.5,1436923511
149,1682,3.5,1436923301
149,1704,4.0,1436922946
149,1732,2.5,1436923361
149,1968,4.0,1436921723
149,1982,3.0,1437092078
149,1994,3.5,1436923701
149,2011,4.0,1436923386
149,2161,4.0,1436923670
149,2288,4.0,1436923762
149,2291,3.0,1436923336
149,2329,4.0,1436921024
149,2360,2.0,1436920748
149,2485,3.5,1437092289
149,2541,3.5,1436923731
149,2571,3.5,1436919662
149,2572,4.0,1436923608
149,2700,4.0,1436923445
149,2706,3.0,1436923311
149,2761,4.0,1436920245
149,2791,2.0,1436924332
149,2858,3.5,1436921212
149,2918,4.0,1436921919
149,2959,4.0,1436920755
149,2978,4.0,1436920187
149,2997,3.5,1436921174
149,3000,3.0,1436921241
149,3039,3.5,1436923694
149,3147,3.0,1436921204
149,3176,4.0,1436924153
149,3409,3.5,1436924169
149,3535,3.5,1436923770
149,3556,4.0,1436924041
149,3617,2.5,1436923897
149,3882,4.0,1437092262
149,3949,2.0,1436921198
149,3969,2.5,1436924129
149,3979,0.5,1436923433
149,4002,3.5,1436923904
149,4011,4.0,1436922388
149,4014,3.0,1436922147
149,4016,3.5,1436924098
149,4226,4.5,1436920885
149,4246,4.0,1436921922
149,4262,3.0,1436920788
149,4299,3.5,1436924086
149,4308,4.0,1436920104
149,4624,1.0,1436924457
149,4641,2.5,1436924064
149,4755,5.0,1436921673
149,4816,4.0,1436923923
149,4878,4.0,1436922987
149,4886,3.5,1436923292
149,4896,3.5,1436923452
149,4973,3.5,1436920698
149,4974,3.5,1437092382
149,5481,1.0,1436923801
149,5618,4.0,1436920691
149,5679,3.5,1436923718
149,5903,1.5,1436923984
149,5971,3.5,1436920875
149,5989,4.0,1436923456
149,6593,3.0,1436924288
149,6711,4.0,1436921627
149,6942,4.5,1436922164
149,7153,3.5,1436921220
149,7316,3.0,1437092225
149,7361,3.5,1436921237
149,7380,4.0,1437092174
149,7438,3.5,1437092060
149,7451,4.5,1436924226
149,8528,3.5,1436924140
149,8529,3.5,1436924164
149,8644,1.5,1436920426
149,8784,3.5,1436922210
149,8874,3.5,1436923619
149,8917,3.5,1436924295
149,26662,4.0,1436920792
149,27773,2.0,1436921197
149,30707,3.0,1436921489
149,31658,4.0,1436921101
149,32587,4.0,1436923514
149,33679,2.5,1436923970
149,34048,3.0,1436924006
149,34162,3.5,1436923949
149,34332,4.0,1436920082
149,35836,1.5,1436920434
149,36529,4.0,1436921517
149,38061,4.0,1436921503
149,40815,4.0,1436920421
149,42418,5.0,1436919996
149,44199,4.0,1436924115
149,45720,4.0,1436922084
149,45722,3.0,1436920430
149,46578,3.5,1436923611
149,46976,3.5,1437092098
149,48385,4.0,1436923884
149,48394,3.5,1436920411
149,48516,2.5,1436920881
149,48780,3.5,1436920417
149,49286,4.0,1437091824
149,50872,3.5,1436919763
149,51662,3.5,1436920406
149,52281,3.5,1436924283
149,53519,4.5,1436920262
149,54259,4.0,1436921554
149,54503,3.0,1436923971
149,54995,3.0,1436924285
149,55247,4.0,1436924188
149,56152,4.5,1436921929
149,56367,4.0,1436921552
149,56949,3.0,1436924293
149,58559,4.0,1436920675
149,59369,1.0,1436922011
149,60684,3.5,1436924083
149,60950,4.5,1436921950
149,61071,3.0,1437092283
149,63082,3.0,1437092038
149,63992,3.0,1437092357
149,64614,3.0,1436922181
149,65193,4.0,1437092257
149,65261,3.5,1436924372
149,66097,4.0,1436920173
149,68135,4.0,1437092263
149,68157,3.5,1436920649
149,68954,3.5,1436921076
149,69757,3.0,1436924009
149,70286,3.5,1436923816
149,71535,2.0,1436920701
149,71899,1.0,1436920763
149,72998,3.5,1436923666
149,74458,3.5,1436921688
149,76093,3.0,1436920657
149,76251,3.5,1437092374
149,78499,4.0,1436921474
149,79091,3.0,1436920699
149,79132,5.0,1436919794
149,79702,4.0,1436920119
149,80463,4.0,1436921703
149,80549,3.0,1437092345
149,80969,3.0,1436921599
149,81591,4.0,1436922188
149,81834,4.0,1436920710
149,81845,3.0,1436920647
149,81847,4.5,1436920279
149,84152,4.0,1436921427
149,86347,4.0,1436920752
149,86377,4.5,1437091929
149,86882,4.5,1436921192
149,88125,4.0,1436920686
149,88810,2.0,1436920889
149,89745,2.0,1436922387
149,89864,2.0,1436921750
149,89904,5.0,1436920020
149,90061,5.0,1436920568
149,90866,2.0,1436921752
149,91500,5.0,1436920212
149,91529,4.0,1436920695
149,91542,2.5,1436920661
149,92535,4.5,1437091917
149,93510,4.0,1436920162
149,94959,3.5,1436921332
149,96588,4.0,1436920032
149,96821,4.0,1436920294
